captured_at,ud_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,ud_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24766,"Kim, Tom",Birdies,4.5,-130,106,0.5652173913043478,0.4854368932038835,underdog_api,67.92,4.72,10.56,2.38,14.18,8.71,29.1
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24766,"Kim, Tom",GIR,13.5,-139,114,0.5815899581589958,0.4672897196261682,underdog_api,67.92,4.72,10.56,2.38,14.18,8.71,29.1
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24766,"Kim, Tom",Fairways hit,9.5,105,-129,0.4878048780487805,0.5633187772925764,underdog_api,67.92,4.72,10.56,2.38,14.18,8.71,29.1
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24766,"Kim, Tom",Bogeys,1.5,-197,157,0.6632996632996633,0.38910505836575876,underdog_api,67.92,4.72,10.56,2.38,14.18,8.71,29.1
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",Total Score,67.5,-115,-107,0.5348837209302325,0.5169082125603864,underdog_api,68.72,4.2,10.83,2.61,14.36,9.39,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",Birdies,4.5,-118,-105,0.5412844036697247,0.5121951219512195,underdog_api,68.72,4.2,10.83,2.61,14.36,9.39,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",GIR,14.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,68.72,4.2,10.83,2.61,14.36,9.39,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",Fairways hit,10.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,68.72,4.2,10.83,2.61,14.36,9.39,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18554,"Rai, Aaron",Bogeys,1.5,-173,140,0.6336996336996337,0.4166666666666667,underdog_api,68.72,4.2,10.83,2.61,14.36,9.39,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24968,"Griffin, Ben",Total Score,67.5,-124,101,0.5535714285714286,0.4975124378109453,underdog_api,68.17,4.31,10.83,2.56,14.55,8.47,28.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21554,"Poston, J.T.",Total Score,68.5,115,-141,0.46511627906976744,0.5850622406639004,underdog_api,69.34,4.29,10.56,2.8,13.43,8.83,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24968,"Griffin, Ben",Birdies,4.5,-108,-114,0.5192307692307693,0.5327102803738317,underdog_api,68.17,4.31,10.83,2.56,14.55,8.47,28.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21554,"Poston, J.T.",Birdies,4.5,115,-141,0.46511627906976744,0.5850622406639004,underdog_api,69.34,4.29,10.56,2.8,13.43,8.83,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24968,"Griffin, Ben",GIR,13.5,-141,114,0.5850622406639004,0.4672897196261682,underdog_api,68.17,4.31,10.83,2.56,14.55,8.47,28.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21554,"Poston, J.T.",GIR,13.5,-127,104,0.5594713656387665,0.49019607843137253,underdog_api,69.34,4.29,10.56,2.8,13.43,8.83,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21554,"Poston, J.T.",Fairways hit,9.5,-102,-122,0.504950495049505,0.5495495495495496,underdog_api,69.34,4.29,10.56,2.8,13.43,8.83,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24968,"Griffin, Ben",Fairways hit,8.5,-157,127,0.6108949416342413,0.44052863436123346,underdog_api,68.17,4.31,10.83,2.56,14.55,8.47,28.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21554,"Poston, J.T.",Bogeys,2.5,132,-162,0.43103448275862066,0.6183206106870229,underdog_api,69.34,4.29,10.56,2.8,13.43,8.83,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24968,"Griffin, Ben",Bogeys,1.5,-176,142,0.6376811594202898,0.4132231404958678,underdog_api,68.17,4.31,10.83,2.56,14.55,8.47,28.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18634,"McNealy, Maverick",Total Score,67.5,-136,111,0.576271186440678,0.47393364928909953,underdog_api,68.67,4.27,10.59,2.71,13.57,8.37,28
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18634,"McNealy, Maverick",Birdies,4.5,-105,-118,0.5121951219512195,0.5412844036697247,underdog_api,68.67,4.27,10.59,2.71,13.57,8.37,28
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18634,"McNealy, Maverick",GIR,13.5,-139,113,0.5815899581589958,0.4694835680751174,underdog_api,68.67,4.27,10.59,2.71,13.57,8.37,28
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18634,"McNealy, Maverick",Fairways hit,8.5,-118,-105,0.5412844036697247,0.5121951219512195,underdog_api,68.67,4.27,10.59,2.71,13.57,8.37,28
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18634,"McNealy, Maverick",Bogeys,2.5,130,-159,0.43478260869565216,0.6138996138996139,underdog_api,68.67,4.27,10.59,2.71,13.57,8.37,28
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32457,"Keefer, Johnny",Total Score,68.5,-105,-117,0.5121951219512195,0.5391705069124424,underdog_api,69.75,3.93,10.8,2.78,13.7,8.5,29.8
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32457,"Keefer, Johnny",Birdies,4.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,69.75,3.93,10.8,2.78,13.7,8.5,29.8
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28159,"Meissner, Mac",Total Score,68.5,121,-150,0.45248868778280543,0.6,underdog_api,67.92,4.8,10.3,2.54,14.31,10.46,28.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28159,"Meissner, Mac",Birdies,4.5,115,-141,0.46511627906976744,0.5850622406639004,underdog_api,67.92,4.8,10.3,2.54,14.31,10.46,28.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32319,"Koivun, Jackson",Total Score,67.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,70.77,4.45,10.17,2.97,13.78,8.09,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29767,"Gerard, Ryan",Total Score,67.5,-124,101,0.5535714285714286,0.4975124378109453,underdog_api,68.64,4.03,10.79,2.8,14.16,8.84,28.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,23841,"Neergaard-Petersen, Rasmus",Total Score,68.5,106,-130,0.4854368932038835,0.5652173913043478,underdog_api,68.93,3.78,11.05,2.75,13.87,9,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13126,"Taylor, Nick",Total Score,68.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,69.51,4.24,10.54,2.9,13.29,8.57,28.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22760,"Hisatsune, Ryo",Total Score,68.5,103,-125,0.49261083743842365,0.5555555555555556,underdog_api,68.83,3.98,10.94,2.65,14.63,8.86,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25569,"Stevens, Sam",Total Score,68.5,-136,111,0.576271186440678,0.47393364928909953,underdog_api,69.89,3.86,10.71,3.03,13.85,8.42,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14502,"Cauley, Bud",Total Score,68.5,120,-148,0.45454545454545453,0.5967741935483871,underdog_api,68.94,3.81,11.23,2.68,13.99,8.58,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22465,"Penge, Marco",Total Score,68.5,104,-127,0.49019607843137253,0.5594713656387665,underdog_api,69.1,3.93,10.92,2.72,13.84,8.31,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,16395,"Kohles, Ben",Total Score,67.5,-152,123,0.6031746031746031,0.4484304932735426,underdog_api,69.05,4.48,10.75,2.45,14.24,9.27,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22833,"Echavarria, Nico",Total Score,68.5,-109,-113,0.5215311004784688,0.5305164319248826,underdog_api,69.92,4.05,10.49,3,13.5,8.56,29.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25362,"Fitzpatrick, Alex",Total Score,67.5,-112,-112,0.5283018867924528,0.5283018867924528,underdog_api,68.58,4.08,10.99,2.54,14.19,8.92,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14577,"English, Harris",Total Score,67.5,-115,-107,0.5348837209302325,0.5169082125603864,underdog_api,69.01,4.36,10.52,2.76,13.12,8.75,28.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,20706,"Wallace, Matt",Total Score,68.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,69.12,4.15,10.63,2.76,14.04,8.36,29.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32152,"Brown, Blades",Total Score,68.5,121,-150,0.45248868778280543,0.6,underdog_api,70.45,4.14,10.73,2.69,13.42,8.36,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,23475,"Novak, Andrew",Total Score,68.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,69.76,3.62,11.16,2.84,13.65,8.49,30.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,17365,"Mitchell, Keith",Total Score,68.5,101,-124,0.4975124378109453,0.5535714285714286,underdog_api,69.29,4.14,10.82,2.67,14.07,8.53,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,26651,"Young, Cameron",Total Score,66.5,-124,101,0.5535714285714286,0.4975124378109453,underdog_api,66.92,4.96,10.44,2.32,14.56,9.48,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21756,"Cole, Eric",Total Score,68.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,69.79,4.53,10.23,2.79,12.99,8,28.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13872,"Bradley, Keegan",Total Score,67.5,-139,113,0.5815899581589958,0.4694835680751174,underdog_api,68.59,4.04,10.88,2.72,14.47,8.46,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,17543,"Kim, Michael",Total Score,68.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,69.55,4.05,10.67,2.86,13.3,8.2,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29197,"Brennan, Michael",Total Score,68.5,104,-129,0.49019607843137253,0.5633187772925764,underdog_api,69.29,4.16,10.64,2.73,14.03,8.44,29.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18586,"Smith, Jordan",Total Score,68.5,122,-150,0.45045045045045046,0.6,underdog_api,68.64,4.03,10.96,2.59,14.42,9.07,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28309,"Coody, Pierceson",Total Score,68.5,-113,-109,0.5305164319248826,0.5215311004784688,underdog_api,69.65,3.91,10.64,3,12.98,8.24,29
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28635,"McCarty, Matt",Total Score,68.5,-106,-117,0.5145631067961165,0.5391705069124424,underdog_api,69.49,4.32,10.45,2.89,13.59,8.5,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24550,"Ghim, Doug",Total Score,67.5,-141,115,0.5850622406639004,0.46511627906976744,underdog_api,68.97,4.04,11.11,2.47,14.57,8.99,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18474,"Smalley, Alex",Total Score,68.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,69.38,4.42,10.45,2.73,13.89,8.67,28.8
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,17543,"Kim, Michael",Birdies,4.5,115,-141,0.46511627906976744,0.5850622406639004,underdog_api,69.55,4.05,10.67,2.86,13.3,8.2,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32319,"Koivun, Jackson",Birdies,4.5,-136,110,0.576271186440678,0.47619047619047616,underdog_api,70.77,4.45,10.17,2.97,13.78,8.09,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,20706,"Wallace, Matt",Birdies,4.5,116,-143,0.46296296296296297,0.588477366255144,underdog_api,69.12,4.15,10.63,2.76,14.04,8.36,29.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29197,"Brennan, Michael",Birdies,4.5,103,-125,0.49261083743842365,0.5555555555555556,underdog_api,69.29,4.16,10.64,2.73,14.03,8.44,29.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24550,"Ghim, Doug",Birdies,4.5,112,-137,0.4716981132075472,0.5780590717299579,underdog_api,68.97,4.04,11.11,2.47,14.57,8.99,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28309,"Coody, Pierceson",Birdies,4.5,125,-154,0.4444444444444444,0.6062992125984252,underdog_api,69.65,3.91,10.64,3,12.98,8.24,29
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,23475,"Novak, Andrew",Birdies,4.5,132,-162,0.43103448275862066,0.6183206106870229,underdog_api,69.76,3.62,11.16,2.84,13.65,8.49,30.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13126,"Taylor, Nick",Birdies,4.5,126,-157,0.4424778761061947,0.6108949416342413,underdog_api,69.51,4.24,10.54,2.9,13.29,8.57,28.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22833,"Echavarria, Nico",Birdies,4.5,123,-152,0.4484304932735426,0.6031746031746031,underdog_api,69.92,4.05,10.49,3,13.5,8.56,29.3
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,17365,"Mitchell, Keith",Birdies,4.5,104,-127,0.49019607843137253,0.5594713656387665,underdog_api,69.29,4.14,10.82,2.67,14.07,8.53,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29767,"Gerard, Ryan",Birdies,4.5,-113,-109,0.5305164319248826,0.5215311004784688,underdog_api,68.64,4.03,10.79,2.8,14.16,8.84,28.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,28635,"McCarty, Matt",Birdies,4.5,130,-162,0.43478260869565216,0.6183206106870229,underdog_api,69.49,4.32,10.45,2.89,13.59,8.5,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14502,"Cauley, Bud",Birdies,4.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,68.94,3.81,11.23,2.68,13.99,8.58,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25362,"Fitzpatrick, Alex",Birdies,4.5,-127,104,0.5594713656387665,0.49019607843137253,underdog_api,68.58,4.08,10.99,2.54,14.19,8.92,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,23841,"Neergaard-Petersen, Rasmus",Birdies,4.5,117,-143,0.4608294930875576,0.588477366255144,underdog_api,68.93,3.78,11.05,2.75,13.87,9,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,26651,"Young, Cameron",Birdies,5.5,138,-170,0.42016806722689076,0.6296296296296297,underdog_api,66.92,4.96,10.44,2.32,14.56,9.48,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,21756,"Cole, Eric",Birdies,4.5,118,-145,0.45871559633027525,0.5918367346938775,underdog_api,69.79,4.53,10.23,2.79,12.99,8,28.4
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18474,"Smalley, Alex",Birdies,4.5,114,-139,0.4672897196261682,0.5815899581589958,underdog_api,69.38,4.42,10.45,2.73,13.89,8.67,28.8
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25569,"Stevens, Sam",Birdies,4.5,142,-176,0.4132231404958678,0.6376811594202898,underdog_api,69.89,3.86,10.71,3.03,13.85,8.42,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14577,"English, Harris",Birdies,4.5,-120,-103,0.5454545454545454,0.5073891625615764,underdog_api,69.01,4.36,10.52,2.76,13.12,8.75,28.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32152,"Brown, Blades",Birdies,4.5,108,-132,0.4807692307692308,0.5689655172413793,underdog_api,70.45,4.14,10.73,2.69,13.42,8.36,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13872,"Bradley, Keegan",Birdies,4.5,102,-125,0.49504950495049505,0.5555555555555556,underdog_api,68.59,4.04,10.88,2.72,14.47,8.46,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22760,"Hisatsune, Ryo",Birdies,4.5,102,-125,0.49504950495049505,0.5555555555555556,underdog_api,68.83,3.98,10.94,2.65,14.63,8.86,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,18586,"Smith, Jordan",Birdies,4.5,112,-137,0.4716981132075472,0.5780590717299579,underdog_api,68.64,4.03,10.96,2.59,14.42,9.07,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,16395,"Kohles, Ben",Birdies,4.5,120,-148,0.45454545454545453,0.5967741935483871,underdog_api,69.05,4.48,10.75,2.45,14.24,9.27,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,22465,"Penge, Marco",Birdies,4.5,109,-134,0.4784688995215311,0.5726495726495726,underdog_api,69.1,3.93,10.92,2.72,13.84,8.31,29.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25362,"Fitzpatrick, Alex",GIR,13.5,-134,109,0.5726495726495726,0.4784688995215311,underdog_api,68.58,4.08,10.99,2.54,14.19,8.92,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13872,"Bradley, Keegan",GIR,13.5,-148,120,0.5967741935483871,0.45454545454545453,underdog_api,68.59,4.04,10.88,2.72,14.47,8.46,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,26651,"Young, Cameron",GIR,14.5,120,-148,0.45454545454545453,0.5967741935483871,underdog_api,66.92,4.96,10.44,2.32,14.56,9.48,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32319,"Koivun, Jackson",GIR,13.5,-125,103,0.5555555555555556,0.49261083743842365,underdog_api,70.77,4.45,10.17,2.97,13.78,8.09,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29767,"Gerard, Ryan",GIR,13.5,-132,108,0.5689655172413793,0.4807692307692308,underdog_api,68.64,4.03,10.79,2.8,14.16,8.84,28.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14577,"English, Harris",GIR,13.5,-159,128,0.6138996138996139,0.43859649122807015,underdog_api,69.01,4.36,10.52,2.76,13.12,8.75,28.6
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,32319,"Koivun, Jackson",Fairways hit,9.5,-125,102,0.5555555555555556,0.49504950495049505,underdog_api,70.77,4.45,10.17,2.97,13.78,8.09,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,13872,"Bradley, Keegan",Fairways hit,8.5,-173,140,0.6336996336996337,0.4166666666666667,underdog_api,68.59,4.04,10.88,2.72,14.47,8.46,29.2
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,26651,"Young, Cameron",Fairways hit,8.5,-150,121,0.6,0.45248868778280543,underdog_api,66.92,4.96,10.44,2.32,14.56,9.48,28.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,25362,"Fitzpatrick, Alex",Fairways hit,8.5,-159,129,0.6138996138996139,0.4366812227074236,underdog_api,68.58,4.08,10.99,2.54,14.19,8.92,29.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,29767,"Gerard, Ryan",Fairways hit,9.5,-104,-120,0.5098039215686274,0.5454545454545454,underdog_api,68.64,4.03,10.79,2.8,14.16,8.84,28.5
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,24550,"Ghim, Doug",Fairways hit,9.5,-102,-122,0.504950495049505,0.5495495495495496,underdog_api,68.97,4.04,11.11,2.47,14.57,8.99,29.7
2026-08-06T03:35:52Z,2026-08-06T03:34:10Z,2026-08-06T03:35:31Z,Wyndham Championship,Sedgefield Country Club,1,1,14577,"English, Harris",Fairways hit,9.5,103,-127,0.49261083743842365,0.5594713656387665,underdog_api,69.01,4.36,10.52,2.76,13.12,8.75,28.6
