exported_at,event_name,year,round,book,bet_type,market,close_time,dg_id,player_name,opponent_dg_id,opponent_name,opponent2_dg_id,opponent2_name,model_mu_sg,opp_mu_sg,opp2_mu_sg,sg_gap,model_win_pct,close_implied_pct,p1_close_dec,p2_close_dec,p3_close_dec,edge_p1_pct,edge_p2_pct,edge_p3_pct,p1_result,p2_result,p3_result,pick_side_at_10,book_odds_source
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,23816,"Valimaki, Sami",26649,"Thorbjornsen, Michael",,,0.000,0.000,,0.000,50.00,46.51,2.1500,1.7000,,7.50,-15.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,10104,"Power, Seamus",14704,"Putnam, Andrew",,,0.000,0.000,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,12423,"Kirk, Chris",32457,"Keefer, Johnny",,,0.000,0.000,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,18554,"Rai, Aaron",23505,"McGreevy, Max",,,0.000,0.000,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,18424,"Roy, Kevin",21756,"Cole, Eric",,,0.000,0.000,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,17606,"Berger, Daniel",24766,"Kim, Tom",,,0.000,0.000,,0.000,50.00,57.14,1.7500,2.0500,,-12.50,2.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,16715,"Ryder, Sam",25157,"Hodges, Lee",,,0.000,0.000,,0.000,50.00,50.00,2.0000,1.8000,,0.00,-10.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,15310,"Li, Haotong",15556,"Hughes, Mackenzie",,,0.000,0.000,,0.000,50.00,54.05,1.8500,1.9500,,-7.50,-2.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,13900,"Lowry, Shane",17365,"Mitchell, Keith",,,0.000,0.000,,0.000,50.00,57.80,1.7300,2.1000,,-13.50,5.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,13764,"Parry, John",31343,"Ford, David",,,0.000,0.000,,0.000,50.00,57.14,1.7500,2.0500,,-12.50,2.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,24550,"Ghim, Doug",26653,"Eckroat, Austin",,,0.000,0.000,,0.000,50.00,54.05,1.8500,1.9500,,-7.50,-2.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,betmgm,R1 Match-Up,Round matchups,,12577,"Woodland, Gary",20722,"Schmid, Matti",,,0.000,0.000,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,26649,"Thorbjornsen, Michael",29767,"Gerard, Ryan",,,0.000,0.000,,0.000,50.00,51.02,1.9600,1.8000,,-2.00,-10.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,27819,"Castillo, Ricky",28159,"Meissner, Mac",,,0.000,0.000,,0.000,50.00,50.00,2.0000,1.7600,,0.00,-12.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,12423,"Kirk, Chris",24342,"Higgo, Garrick",,,0.000,0.000,,0.000,50.00,54.95,1.8200,1.9400,,-9.00,-3.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,13412,"Olesen, Thorbjorn",17606,"Berger, Daniel",,,0.000,0.000,,0.000,50.00,51.55,1.9400,1.8100,,-3.00,-9.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,13900,"Lowry, Shane",17365,"Mitchell, Keith",,,0.000,0.000,,0.000,50.00,56.18,1.7800,1.9800,,-11.00,-1.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,15556,"Hughes, Mackenzie",18103,"Bezuidenhout, Christiaan",,,0.000,0.000,,0.000,50.00,51.02,1.9600,1.8000,,-2.00,-10.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,17538,"Homa, Max",18474,"Smalley, Alex",,,0.000,0.000,,0.000,50.00,50.51,1.9800,1.7700,,-1.00,-11.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,17881,"Yu, Kevin",20706,"Wallace, Matt",,,0.000,0.000,,0.000,50.00,53.19,1.8800,1.8700,,-6.00,-6.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,18554,"Rai, Aaron",23505,"McGreevy, Max",,,0.000,0.000,,0.000,50.00,53.48,1.8700,1.8500,,-6.50,-7.50,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,23504,"Hoey, Rico",32457,"Keefer, Johnny",,,0.000,0.000,,0.000,50.00,54.64,1.8300,1.9300,,-8.50,-3.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,23602,"Hojgaard, Nicolai",27364,"Thompson, Davis",,,0.000,0.000,,0.000,50.00,56.50,1.7700,1.9800,,-11.50,-1.00,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,23816,"Valimaki, Sami",29197,"Brennan, Michael",,,0.000,0.000,,0.000,50.00,54.95,1.8200,1.9300,,-9.00,-3.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,23838,"Hojgaard, Rasmus",23841,"Neergaard-Petersen, Rasmus",,,0.000,0.000,,0.000,50.00,56.18,1.7800,1.9800,,-11.00,-1.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,draftkings,R1 Match-Up,Round matchups,,16243,"Koepka, Brooks",21407,"Reitan, Kristoffer",,,0.000,0.000,,0.000,50.00,54.05,1.8500,1.8900,,-7.50,-5.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,11276,"Horschel, Billy",15470,"Hossler, Beau",,,-1.094,-0.868,,-0.226,46.84,54.64,1.8300,1.9300,,-14.28,2.60,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,13900,"Lowry, Shane",23602,"Hojgaard, Nicolai",,,0.326,1.432,,-1.106,34.90,54.05,1.8500,1.9100,,-35.44,24.34,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,14509,"Dahmen, Joel",29279,"Suber, Jackson",,,0.343,-1.707,,2.050,76.40,57.14,1.7500,2.0200,,33.70,-52.33,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,16243,"Koepka, Brooks",17538,"Homa, Max",,,-1.150,-0.817,,-0.333,45.35,54.05,1.8500,1.9100,,-16.10,4.38,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,17365,"Mitchell, Keith",23505,"McGreevy, Max",,,-0.030,-0.358,,0.328,54.58,56.50,1.7700,1.9800,,-3.39,-10.07,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,17606,"Berger, Daniel",23838,"Hojgaard, Rasmus",,,-1.193,0.612,,-1.805,26.33,51.81,1.9300,1.8200,,-49.19,34.09,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,18424,"Roy, Kevin",29197,"Brennan, Michael",,,0.322,-0.377,,0.699,59.69,53.19,1.8800,1.8800,,12.21,-24.21,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,18554,"Rai, Aaron",32457,"Keefer, Johnny",,,-1.119,0.052,,-1.171,34.06,55.25,1.8100,1.9400,,-38.35,27.93,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,22833,"Echavarria, Nico",22985,"Smotherman, Austin",,,-0.292,-0.373,,0.081,51.13,56.82,1.7600,2.0000,,-10.00,-2.27,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,draftkings,R2 Match-Up,Round matchups,,26649,"Thorbjornsen, Michael",29767,"Gerard, Ryan",,,-1.661,0.346,,-2.007,24.07,50.00,2.0000,1.7700,,-51.87,34.40,,L,W,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,21944,"Moore, Taylor",22833,"Echavarria, Nico",,,0.231,0.031,,0.200,52.80,51.02,1.9600,1.7800,,3.48,-15.98,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,21407,"Reitan, Kristoffer",29197,"Brennan, Michael",,,0.007,-0.024,,0.031,50.43,54.95,1.8200,1.9300,,-8.21,-4.34,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,19840,"Ramey, Chad",26657,"Fisk, Steven",,,0.333,-0.464,,0.797,61.01,53.19,1.8800,1.8800,,14.70,-26.70,,P,P,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,17606,"Berger, Daniel",18554,"Rai, Aaron",,,-0.788,-0.691,,-0.097,48.64,54.64,1.8300,1.9300,,-10.98,-0.88,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,16243,"Koepka, Brooks",17538,"Homa, Max",,,-0.682,-0.375,,-0.307,45.71,55.87,1.7900,1.8800,,-18.18,2.06,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,13900,"Lowry, Shane",29767,"Gerard, Ryan",,,0.665,0.680,,-0.015,49.79,53.19,1.8800,1.8700,,-6.39,-6.11,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,13764,"Parry, John",20766,"Brown, Dan",,,0.191,-0.185,,0.376,55.25,56.50,1.7700,2.0000,,-2.21,-10.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,draftkings,R3 Match-Up,Round matchups,,13412,"Olesen, Thorbjorn",23505,"McGreevy, Max",,,0.164,-0.037,,0.201,52.81,53.19,1.8800,1.8800,,-0.71,-11.29,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,13900,"Lowry, Shane",23602,"Hojgaard, Nicolai",,,0.000,0.000,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,15310,"Li, Haotong",23841,"Neergaard-Petersen, Rasmus",,,0.000,0.000,,0.000,50.00,52.36,1.9100,1.8300,,-4.50,-8.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,18554,"Rai, Aaron",23504,"Hoey, Rico",,,0.000,0.000,,0.000,50.00,52.63,1.9000,1.9000,,-5.00,-5.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,16243,"Koepka, Brooks",24766,"Kim, Tom",,,0.000,0.000,,0.000,50.00,52.63,1.9000,1.9000,,-5.00,-5.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,17365,"Mitchell, Keith",22833,"Echavarria, Nico",,,0.000,0.000,,0.000,50.00,57.80,1.7300,2.1000,,-13.50,5.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,26649,"Thorbjornsen, Michael",29767,"Gerard, Ryan",,,0.000,0.000,,0.000,50.00,47.62,2.1000,1.7300,,5.00,-13.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,24342,"Higgo, Garrick",27364,"Thompson, Davis",,,0.000,0.000,,0.000,50.00,47.62,2.1000,1.7300,,5.00,-13.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,20766,"Brown, Dan",32330,"Clanton, Luke",,,0.000,0.000,,0.000,50.00,52.63,1.9000,1.9000,,-5.00,-5.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,17606,"Berger, Daniel",23838,"Hojgaard, Rasmus",,,0.000,0.000,,0.000,50.00,52.36,1.9100,1.8300,,-4.50,-8.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,1,fanduel,R1 Match-Up,Round matchups,,18474,"Smalley, Alex",32457,"Keefer, Johnny",,,0.000,0.000,,0.000,50.00,52.63,1.9000,1.9000,,-5.00,-5.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,fanduel,R2 Match-Up,Round matchups,,16243,"Koepka, Brooks",23838,"Hojgaard, Rasmus",,,-1.150,0.612,,-1.762,26.82,47.62,2.1000,1.6700,,-43.68,22.21,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,fanduel,R2 Match-Up,Round matchups,,17538,"Homa, Max",27364,"Thompson, Davis",,,-0.817,-0.577,,-0.240,46.64,55.56,1.8000,2.0000,,-16.04,6.71,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,fanduel,R2 Match-Up,Round matchups,,17881,"Yu, Kevin",18554,"Rai, Aaron",,,-1.545,-1.119,,-0.426,44.06,47.62,2.1000,1.7300,,-7.48,-3.22,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,fanduel,R2 Match-Up,Round matchups,,18424,"Roy, Kevin",29767,"Gerard, Ryan",,,0.322,0.346,,-0.024,49.66,44.44,2.2500,1.6200,,11.74,-18.46,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,2,fanduel,R2 Match-Up,Round matchups,,28159,"Meissner, Mac",28270,"Dunlap, Nick",,,0.379,-1.876,,2.255,78.56,66.67,1.5000,2.6200,,17.84,-43.83,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,18586,"Smith, Jordan",22002,"Dumont De Chassart, Adrien",,,0.556,-0.618,,1.174,65.98,57.80,1.7300,2.1000,,14.15,-28.56,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,23602,"Hojgaard, Nicolai",28469,"Highsmith, Joe",,,1.606,-1.787,,3.393,88.00,69.44,1.4400,2.8800,,26.72,-65.44,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,16243,"Koepka, Brooks",17538,"Homa, Max",,,-0.682,-0.375,,-0.307,45.71,50.00,2.0000,1.8000,,-8.58,-2.28,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,11276,"Horschel, Billy",14509,"Dahmen, Joel",,,-0.730,0.668,,-1.398,31.19,52.63,1.9000,1.9000,,-40.74,30.74,,L,W,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,17606,"Berger, Daniel",18554,"Rai, Aaron",,,-0.788,-0.691,,-0.097,48.64,54.64,1.8300,1.9100,,-10.98,-1.91,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,22985,"Smotherman, Austin",28469,"Highsmith, Joe",,,0.002,-1.787,,1.789,73.49,57.80,1.7300,2.1000,,27.14,-44.33,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,Cognizant Classic,2026,3,fanduel,R3 Match-Up,Round matchups,,23656,"Young, Carson",27364,"Thompson, Davis",,,0.034,-0.225,,0.259,53.62,44.44,2.2500,1.6200,,20.65,-24.87,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,19477,"Schenk, Adam",26653,"Eckroat, Austin",,,0.157,0.157,,0.000,50.00,46.51,2.1500,1.7200,,7.50,-14.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,18586,"Smith, Jordan",28309,"Coody, Pierceson",,,0.157,0.157,,0.000,50.00,45.45,2.2000,1.6700,,10.00,-16.50,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,17606,"Berger, Daniel",19428,"Zalatoris, Will",,,0.157,0.157,,0.000,50.00,57.14,1.7500,2.0500,,-12.50,2.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,17786,"Davis, Cam",23475,"Novak, Andrew",,,0.157,0.157,,0.000,50.00,45.45,2.2000,1.6700,,10.00,-16.50,,L,W,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,18424,"Roy, Kevin",28159,"Meissner, Mac",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,18474,"Smalley, Alex",23505,"McGreevy, Max",,,0.157,0.157,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,13508,"Vegas, Jhonattan",26657,"Fisk, Steven",,,0.157,0.157,,0.000,50.00,52.63,1.9000,1.9000,,-5.00,-5.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,17511,"Straka, Sepp",19483,"Burns, Sam",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,13997,"Svensson, Adam",23656,"Young, Carson",,,0.157,0.157,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,14502,"Cauley, Bud",25569,"Stevens, Sam",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,14577,"English, Harris",23950,"Aberg, Ludvig",,,0.157,0.157,,0.000,50.00,45.45,2.2000,1.6700,,10.00,-16.50,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,16394,"Jaeger, Stephan",18628,"Campbell, Brian",,,0.157,0.157,,0.000,50.00,58.14,1.7200,2.1500,,-14.00,7.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,14578,"Henley, Russell",26096,"Bhatia, Akshay",,,0.157,0.157,,0.000,50.00,62.50,1.6000,2.3500,,-20.00,17.50,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,14609,"Kim, Si Woo",19872,"Riley, Davis",,,0.157,0.157,,0.000,50.00,68.97,1.4500,2.7000,,-27.50,35.00,,W,L,,p2,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,15310,"Li, Haotong",24343,"Lamprecht, Christo",,,0.157,0.157,,0.000,50.00,59.88,1.6700,2.2000,,-16.50,10.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,15466,"Cantlay, Patrick",24968,"Griffin, Ben",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,15575,"Hoge, Tom",21756,"Cole, Eric",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,P,P,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,16283,"Rodgers, Patrick",23014,"Theegala, Sahith",,,0.157,0.157,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,16333,"Hubbard, Mark",25908,"Whaley, Vince",,,0.157,0.157,,0.000,50.00,46.51,2.1500,1.7000,,7.50,-15.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,22760,"Hisatsune, Ryo",23504,"Hoey, Rico",,,0.157,0.157,,0.000,50.00,40.82,2.4500,1.5500,,22.50,-22.50,,W,L,,p1,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,17543,"Kim, Michael",19870,"McCarthy, Denny",,,0.157,0.157,,0.000,50.00,51.28,1.9500,1.8500,,-2.50,-7.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,13764,"Parry, John",27183,"Salinda, Isaiah",,,0.157,0.157,,0.000,50.00,59.88,1.6700,2.2000,,-16.50,10.00,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,24766,"Kim, Tom",25157,"Hodges, Lee",,,0.157,0.157,,0.000,50.00,50.00,2.0000,1.8000,,0.00,-10.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,25094,"Fishburn, Patrick",29279,"Suber, Jackson",,,0.157,0.157,,0.000,50.00,55.56,1.8000,2.0000,,-10.00,0.00,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,27194,"Hall, Harry",29767,"Gerard, Ryan",,,0.157,0.157,,0.000,50.00,57.14,1.7500,2.0500,,-12.50,2.50,,L,W,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,27364,"Thompson, Davis",29197,"Brennan, Michael",,,0.157,0.157,,0.000,50.00,58.82,1.7000,2.1500,,-15.00,7.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,28635,"McCarty, Matt",29770,"Mouw, William",,,0.157,0.157,,0.000,50.00,57.14,1.7500,2.0500,,-12.50,2.50,,W,L,,,historical_matchups_dk_fd_mgm_close
2026-07-30T03:10:14Z,The American Express,2026,1,betmgm,R1 Match-Up,Round matchups,,6093,"Rose, Justin",18417,"Scheffler, Scottie",,,0.157,0.157,,0.000,50.00,28.57,3.5000,1.3000,,75.00,-35.00,,L,W,,p1,historical_matchups_dk_fd_mgm_close
