captured_at,kl_round_props_refreshed_at,projections_updated_at,event_name,course_used,display_round,round_num,dg_id,player_name,market,kl_line,over_odds,under_odds,p_over_implied,p_under_implied,odds_method,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,68.04,4.13,10.64,2.76,13.9,8.44,28.77
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.74,4.01,10.88,2.75,13.9,8.45,28.62
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.58,4.12,10.85,2.75,13.85,7.8,27.95
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.81,4.17,10.74,2.64,13.41,8.38,28.78
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.51,4.17,10.66,2.77,13.31,8.42,28.6
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,69.3,4.48,10.17,2.94,13.13,8.19,28.75
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.22,4.36,10.58,2.74,14.46,8.62,28.15
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.94,4.1,10.52,2.92,12.77,8.35,29.09
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,66.2,4.93,10.44,2.35,14.62,9.47,28.13
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,68.31,4.1,10.73,2.71,13.57,8.32,28.94
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.64,3.99,10.74,2.81,13.84,8.43,28.63
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.99,4.34,10.83,2.53,14.13,8.46,27.54
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.69,4.17,10.73,2.66,13.08,8.41,28.76
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.79,4.17,10.83,2.64,14.08,9.38,28.9
2026-08-07T03:59:08Z,2026-08-07T03:58:23Z,2026-08-07T03:58:23Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,67.39,4.05,10.99,2.57,14.18,8.91,28.91
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.7,4.62,10.69,2.35,14.04,8.7,28.52
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.49,3.76,11.07,2.84,13.13,8.05,29.05
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.71,3.88,10.83,2.88,14.24,8.24,28.45
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.12,4.01,10.78,2.83,14.46,8.83,27.64
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.41,4.17,10.72,2.68,13.75,8.37,27.35
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.47,4.06,10.77,2.7,13.96,8.44,28.77
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.37,3.94,11.01,2.69,13.96,8.45,28.62
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.18,4.05,10.98,2.69,13.91,7.8,27.95
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.71,4.1,10.87,2.58,13.47,8.38,28.78
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.14,4.12,10.65,2.83,13.37,8.41,28.6
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.98,4.43,10.16,3,13.19,8.17,28.75
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.91,4.31,10.57,2.8,14.52,8.62,28.15
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.44,4.05,10.51,2.98,12.83,8.35,29.09
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,65.84,4.86,10.57,2.29,14.68,9.47,28.13
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,67.74,4.03,10.86,2.65,13.63,8.32,28.94
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.15,3.94,10.73,2.87,13.9,8.41,28.63
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.69,4.29,10.82,2.59,14.19,8.46,27.54
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.2,4.12,10.72,2.72,13.14,8.38,28.76
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.41,4.1,10.96,2.58,14.14,9.38,28.9
2026-08-07T04:01:42Z,2026-08-07T03:58:23Z,2026-08-07T03:59:58Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,66.82,3.98,11.12,2.51,14.24,8.91,28.91
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.85,4.79,10.47,2.41,13.92,8.7,28.52
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.69,3.72,11.03,2.88,13.05,8.05,29.05
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.85,3.89,10.8,2.9,14.44,8.24,28.45
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.26,4,10.87,2.75,14.35,8.83,27.64
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.57,4.15,10.68,2.73,13.66,8.37,27.35
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.87,4.04,10.71,2.77,13.8,8.44,28.77
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.58,3.88,10.99,2.75,13.83,8.45,28.62
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.21,4.06,10.95,2.71,13.8,7.8,27.95
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.92,4.08,10.79,2.64,13.31,8.38,28.78
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.26,4.12,10.74,2.71,13.31,8.42,28.6
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.89,4.33,10.44,2.85,13.07,8.31,28.75
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.98,4.38,10.56,2.72,14.42,8.62,28.15
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.76,4.01,10.59,2.93,12.67,8.35,29.09
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,66.11,4.82,10.57,2.35,14.57,9.47,28.13
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,68.14,4.01,10.81,2.71,13.47,8.32,28.94
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.47,3.9,10.81,2.82,13.74,8.43,28.63
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.72,4.27,10.91,2.52,14.08,8.46,27.54
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.51,4.08,10.8,2.66,12.98,8.4,28.76
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.54,4.11,10.9,2.62,14,9.38,28.9
2026-08-07T04:33:31Z,2026-08-07T04:32:50Z,2026-08-07T04:32:50Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,67.22,3.97,11.06,2.57,14.08,8.91,28.91
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.66,4.78,10.54,2.35,14.02,8.71,28.52
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.51,3.71,11.1,2.82,13.15,8.05,29.05
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.73,3.9,10.73,2.96,14.54,8.24,28.45
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.14,4.01,10.8,2.81,14.45,8.83,27.64
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.38,4.14,10.75,2.67,13.76,8.37,27.35
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.47,4.03,10.78,2.71,13.9,8.44,28.77
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.39,3.87,11.06,2.69,13.93,8.45,28.62
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.03,4.05,11.02,2.65,13.9,7.8,27.95
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.73,4.07,10.86,2.58,13.41,8.38,28.78
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.14,4.13,10.67,2.77,13.41,8.42,28.6
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.78,4.34,10.37,2.91,13.17,8.29,28.75
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.86,4.39,10.49,2.78,14.52,8.62,28.15
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.44,4.02,10.52,2.99,12.77,8.35,29.09
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,65.91,4.81,10.64,2.29,14.67,9.47,28.13
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,67.75,4,10.88,2.65,13.57,8.32,28.94
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.15,3.91,10.74,2.88,13.84,8.41,28.63
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.61,4.28,10.84,2.58,14.18,8.46,27.54
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.2,4.09,10.73,2.72,13.08,8.38,28.76
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.35,4.1,10.97,2.56,14.1,9.38,28.9
2026-08-07T04:34:25Z,2026-08-07T04:32:50Z,2026-08-07T04:34:04Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,66.82,3.96,11.13,2.51,14.18,8.91,28.91
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.85,4.79,10.47,2.41,13.92,8.7,28.52
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,11676,"Finau, Tony",Total Score,69.5,153,-153,0.3952569169960474,0.6047430830039525,,68.69,3.72,11.03,2.88,13.05,8.05,29.05
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,23014,"Theegala, Sahith",Total Score,69.5,170,-170,0.37037037037037035,0.6296296296296297,,67.85,3.89,10.8,2.9,14.44,8.24,28.45
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,29767,"Gerard, Ryan",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,67.26,4,10.87,2.75,14.35,8.83,27.64
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,18634,"McNealy, Maverick",Total Score,68.5,135,-135,0.425531914893617,0.574468085106383,,67.57,4.15,10.68,2.73,13.66,8.37,27.35
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,29197,"Brennan, Michael",Total Score,68.5,113,-113,0.4694835680751174,0.5305164319248826,,67.87,4.04,10.71,2.77,13.8,8.44,28.77
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,13872,"Bradley, Keegan",Total Score,67.5,-127,127,0.5594713656387665,0.44052863436123346,,67.58,3.88,10.99,2.75,13.83,8.45,28.62
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,14139,"Thomas, Justin",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,67.21,4.06,10.95,2.71,13.8,7.8,27.95
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,29279,"Suber, Jackson",Total Score,67.5,-208,208,0.6753246753246753,0.3246753246753247,,67.92,4.08,10.79,2.64,13.31,8.38,28.78
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,14636,"Spieth, Jordan",Total Score,68.5,115,-115,0.46511627906976744,0.5348837209302325,,68.26,4.12,10.74,2.71,13.31,8.42,28.6
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,32319,"Koivun, Jackson",Total Score,66.5,-167,167,0.6254681647940075,0.37453183520599254,,68.89,4.33,10.44,2.85,13.07,8.31,28.75
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,13562,"Matsuyama, Hideki",Total Score,67.5,-108,108,0.5192307692307693,0.4807692307692308,,66.98,4.38,10.56,2.72,14.42,8.62,28.15
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,15310,"Li, Haotong",Total Score,69.5,115,-115,0.46511627906976744,0.5348837209302325,,68.76,4.01,10.59,2.93,12.67,8.35,29.09
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,26651,"Young, Cameron",Total Score,66.5,-127,127,0.5594713656387665,0.44052863436123346,,66.11,4.82,10.57,2.35,14.57,9.47,28.13
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,16243,"Koepka, Brooks",Total Score,67.5,-194,194,0.6598639455782312,0.3401360544217687,,68.14,4.01,10.81,2.71,13.47,8.32,28.94
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,29827,"James, Ben",Total Score,68.5,106,-106,0.4854368932038835,0.5145631067961165,,68.47,3.9,10.81,2.82,13.74,8.43,28.63
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,24968,"Griffin, Ben",Total Score,67.5,-113,113,0.5305164319248826,0.4694835680751174,,66.72,4.27,10.91,2.52,14.08,8.46,27.54
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,32152,"Brown, Blades",Total Score,67.5,-153,153,0.6047430830039525,0.3952569169960474,,68.51,4.08,10.8,2.66,12.98,8.4,28.76
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,18554,"Rai, Aaron",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,67.54,4.11,10.9,2.62,14,9.38,28.9
2026-08-07T05:00:27Z,2026-08-07T04:59:43Z,2026-08-07T04:59:43Z,Wyndham Championship,Sedgefield Country Club,2,1,25362,"Fitzpatrick, Alex",Total Score,68.5,147,-147,0.4048582995951417,0.5951417004048583,,67.22,3.97,11.06,2.57,14.08,8.91,28.91
2026-08-07T05:01:26Z,2026-08-07T04:59:43Z,2026-08-07T05:01:07Z,Wyndham Championship,Sedgefield Country Club,2,1,24766,"Kim, Tom",Total Score,67.5,-120,120,0.5454545454545454,0.45454545454545453,,66.68,4.77,10.54,2.36,14.02,8.71,28.52
